r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,loocv_R2,loocv_rmse,area,week,resp,model
0.5165271730204426,0.4147395255270758,NA,NA,NA,9.00025285991099,-178.48771724351323,376.9764458969596,395.4788575428912,5472.509392273529,37.99974714008901,47,0.3100686764267078,13.516921429967148,HYY,20,moist_mean,gam
0.47832026771520575,0.3684929556552491,12.443871468176903,4.355203261772283,8.506706867360876e-4,8,-180.19264493166858,380.38528986333716,398.88676588043774,5884.297610427273,38,47,0.32514507702787165,13.074899071284174,HYY,21,moist_mean,lm
0.5047368318154122,0.39109043092669205,NA,NA,NA,9.585403656633535,-178.9714771673349,379.5998512443007,399.63407918321843,5586.331415095605,37.41459634336647,47,0.2326523920296494,14.568218168814651,HYY,21,moist_mean,gam
0.4858728782764476,0.37763558949254195,12.489905181814466,4.488960170154353,6.72429122633105e-4,8,-180.36619160529173,380.73238321058346,399.23385922768404,5927.913795127201,38,47,0.3301017778887144,13.217273548642853,HYY,22,moist_mean,lm
0.513749350347788,0.4018381389255923,NA,NA,NA,9.606225271825934,-179.05615302823733,379.8028968820491,399.86829417985444,5606.496549530048,37.393774728174066,47,0.23353441362355346,14.82431262731545,HYY,22,moist_mean,gam
0.47431697179540155,0.3636468605944335,12.082581616321741,4.285863334266284,9.617923523478727e-4,8,-178.80786651681808,377.61573303363616,396.11720905073673,5547.573583572891,38,47,0.31727673180196203,12.749853450588516,HYY,23,moist_mean,lm
0.4957928197359326,0.3811945487561682,NA,NA,NA,9.518865589294862,-177.82765407907482,377.19270813617516,397.11639259438226,5320.937302149423,37.48113441070514,47,0.22936224277429534,14.14810485583019,HYY,23,moist_mean,gam
0.4910926021006002,0.38395420254283175,11.390330490661814,4.583721654679057,5.700219053496557e-4,8,-176.03486244028358,372.06972488056715,390.5712008976677,4930.1058900870075,38,47,0.3383759954938733,12.025933606715046,HYY,24,moist_mean,lm
0.5086917727016217,0.39785135490308576,NA,NA,NA,9.467442815406566,-175.20779438062277,371.8487269104029,391.6759614822948,4759.611660687154,37.532557184593436,47,0.23333011566170198,13.633559201796542,HYY,24,moist_mean,gam
0.4837116806216072,0.37501940285773505,10.62401795317989,4.450285618932777,7.195682416666298e-4,8,-172.76142945633234,365.5228589126647,384.02433492976525,4289.050783840567,38,47,0.3239519048525271,11.265620896777952,HYY,25,moist_mean,lm
0.48772530331044434,0.377626277305095,NA,NA,NA,9.137482370425806,-172.5780267664577,365.6682646095831,384.6435736742168,4255.707725527097,37.86251762957419,47,0.21019472124886993,12.978382241130442,HYY,25,moist_mean,gam
0.4933151280354749,0.3866446286745222,10.236292108598304,4.6246631542071475,5.309346734295991e-4,8,-171.01407157160287,362.02814314320574,380.5296191603063,3981.7036930369736,38,47,0.3429824763757017,10.76011724000868,HYY,26,moist_mean,lm
0.49805150889565036,0.3897628905865099,NA,NA,NA,9.162854020805213,-170.79336547080217,362.1852645105861,381.2404282512839,3944.483586011732,37.83714597919479,47,0.24881997713068427,12.073152981259009,HYY,26,moist_mean,gam
0.3974549097415389,0.2706033117923893,9.520600936445717,3.13322745765382,0.008061501708420727,8,-167.60744178220622,355.21488356441245,373.716359581513,3444.3900032599404,38,47,0.2308501899933331,9.97959823080368,HYY,27,moist_mean,lm
0.4250291150082198,0.293683171371213,NA,NA,NA,9.55411220915099,-166.50662901564684,354.6160304596727,374.6001892589995,3286.764759101609,37.445887790849014,47,0.19233312618166523,10.503652832657508,HYY,27,moist_mean,gam
0.4718857911301966,0.3607038524207643,10.56993793498713,4.244266619270269,0.0010356024355583863,8,-172.5215717926677,365.0431435853354,383.54461960243594,4245.4963420802405,38,47,0.3163780065748405,11.086141682063886,HYY,28,moist_mean,lm
0.48848640024668244,0.3735688318324718,NA,NA,NA,9.438609723901841,-171.77101958132135,364.9121511975533,384.6810819623859,4112.044478644922,37.56139027609816,47,0.23268709208864277,12.285650345562788,HYY,28,moist_mean,gam
0.4919856509539565,0.38503526168110525,10.490304778442866,4.600129595590396,5.540089781888166e-4,8,-172.1661365542361,364.3322731084722,382.83374912557275,4181.766785095606,38,47,0.34070310430204337,11.002305762816786,HYY,29,moist_mean,lm
0.5139721228790677,0.4032195443880787,NA,NA,NA,9.536838903951065,-171.12640935169085,363.82433116941024,383.7795721965509,4000.783121562249,37.463161096048935,47,0.2563201380390052,12.26023424493438,HYY,29,moist_mean,gam
0.4868360866786687,0.37880157861102004,10.235843962161669,4.506301693657208,6.523470267259928e-4,8,-171.012013859359,362.024027718718,380.5255037358186,3981.3550614734168,38,47,0.3372734344583837,10.709824640020942,HYY,30,moist_mean,lm
0.5199591956503662,0.4086641860895869,NA,NA,NA,9.657636353768108,-169.4439950670114,360.65414566695176,380.7894458958001,3724.3711736106193,37.34236364623189,47,0.2801450107643032,11.590584476343384,HYY,30,moist_mean,gam
0.4281769860902346,0.3045395776773123,10.21277203395774,3.4631669458827217,0.00448293714839504,8,-167.15093086941914,354.3018617388383,372.5882757037292,3859.1263668508054,37,46,0.2505905645697057,10.866524817754815,HYY,31,moist_mean,lm
0.4540433944921042,0.3261175895639066,NA,NA,NA,9.542530762961372,-166.08626013883844,353.7544961455521,373.48734339056466,3684.5588236579074,36.45746923703863,46,0.18388479200520924,11.887336713252834,HYY,31,moist_mean,gam
0.4789482434164431,0.36628840415513353,10.465734758387356,4.2512775320542,0.0010797779089087329,8,-168.27643436411117,356.55286872822234,374.8392826931133,4052.669349217938,37,46,0.31377407759050685,11.159525673614029,HYY,32,moist_mean,lm
0.5035924497073205,0.3870440229441878,NA,NA,NA,9.556371747172673,-167.1620357338794,355.93100552562305,375.6866725603334,3860.9900808748002,36.443628252827324,46,0.2434845077196593,12.250276386642225,HYY,32,moist_mean,gam
0.5133075735921658,0.4080767786931746,10.466949964760566,4.877921658625489,3.680108738318763e-4,8,-168.28177524550978,356.56355049101956,374.8499644559105,4053.6105378976454,37,46,0.3684639256118821,10.982946630178464,HYY,33,moist_mean,lm
0.5401979823299968,0.43149973879272985,NA,NA,NA,9.604078648600014,-166.9745390772438,355.6360323364667,375.46486342693134,3829.643123749506,36.395921351399984,46,0.3502711384956342,11.269051214392503,HYY,33,moist_mean,gam
0.49516014183232154,0.3860055779041748,10.244220566584206,4.536321011352958,6.576962284491126e-4,8,-167.2923625713972,354.5847251427944,372.8711391076854,3882.9300356225917,37,46,0.35116056768067017,10.588953450751923,HYY,34,moist_mean,lm
0.5229260554226788,0.41016818605802596,NA,NA,NA,9.602628751911558,-165.99125791905627,353.66698983028715,373.49355323187797,3669.371026558195,36.39737124808844,46,0.33856272240867374,10.778427834793403,HYY,34,moist_mean,gam
0.48576174487079415,0.37457509511312803,10.255366055582645,4.368885526540489,8.789370829357543e-4,8,-167.34238236485896,354.6847647297179,372.97117869460885,3891.383718557879,37,46,0.3419154257287181,10.591144497765574,HYY,35,moist_mean,lm
0.5186504485015612,0.4041467121038399,NA,NA,NA,9.647545029231122,-165.8222441705121,353.39632436660105,373.28447826960735,3642.505762558503,36.352454970768875,46,0.33613816631595167,10.708602114185696,HYY,35,moist_mean,gam
0.4911164948703389,0.38108762889635817,10.343988326591536,4.463524099089383,7.45741891710102e-4,8,-167.73818599464397,355.47637198928794,373.76278595417887,3958.929496524492,37,46,0.35990484942672263,10.580871233953001,HYY,36,moist_mean,lm
0.5194776928719934,0.40583923664548904,NA,NA,NA,9.606644607970429,-166.41924022789286,354.52931797074336,374.3616996729285,3738.2896404597673,36.39335539202957,46,0.351336725957476,10.717068704609455,HYY,36,moist_mean,gam
0.4576497580177767,0.34038484083243115,9.391296681174708,3.9026997076579057,0.002007618095146184,8,-163.29356766730405,346.5871353346081,364.873549299499,3263.2687740921947,37,46,0.30874865376126776,9.696173793525958,HYY,37,moist_mean,lm
0.48479396019171705,0.36352728895523656,NA,NA,NA,9.573816458971216,-162.11263042002273,345.86239969090747,365.6456835930419,3099.944743797453,36.426183541028784,46,0.3092507205240049,9.723036603989206,HYY,37,moist_mean,gam
0.430547173617158,0.30742223818302994,8.94825383228567,3.4968316701981244,0.0042120040560195415,8,-161.07061929182112,342.14123858364223,360.42765254853316,2962.636125939562,37,46,0.26732885160449255,9.346859661222716,HYY,38,moist_mean,lm
0.45408523995921246,0.3266875666813416,NA,NA,NA,9.514465222701414,-160.09971799992417,341.72835633131933,361.4126938012412,2840.176946796161,36.48553477729858,46,0.26054823516696596,9.448543257535007,HYY,38,moist_mean,gam
0.49791445791141054,0.38935542178414795,9.5548124985809,4.586577733867412,6.032902481529761e-4,8,-164.08760028837722,348.17520057675443,366.4616145416454,3377.8943496723973,37,46,0.34448769653068856,10.023798785002171,HYY,39,moist_mean,lm
0.5200881034188077,0.40775927512833965,NA,NA,NA,9.535038305861939,-163.04873699042554,347.6654853802831,367.3855646227581,3228.716120879942,36.46496169413806,46,0.33411636312033244,10.183643805399935,HYY,39,moist_mean,gam
0.5144162445383229,0.40942516227633863,9.791318501680161,4.899618457639098,3.5486160566197813e-4,8,-165.21235418986868,350.42470837973735,368.7111223446283,3547.1869660497373,37,46,0.3709263136160559,10.257872999105972,HYY,40,moist_mean,lm
0.5388359685345833,0.43026620451719055,NA,NA,NA,9.575302043724546,-164.02560041204612,349.6909032449595,369.4765310722111,3368.8010013221688,36.42469795627545,46,0.3612277273639746,10.420383058830739,HYY,40,moist_mean,gam
0.4388942447934605,0.3175740815055601,9.250683787074747,3.61765293500254,0.003371273949894576,8,-162.59961609806467,345.19923219612934,363.4856461610203,3166.280569552561,37,46,0.27931293802035717,9.805222584644723,HYY,41,moist_mean,lm
0.46710657355160035,0.3416487676321539,NA,NA,NA,9.575363709839129,-161.41309334198974,344.4664151360996,364.25252392461357,3007.0803696974617,36.42463629016087,46,0.2638677435655348,10.036836321968769,HYY,41,moist_mean,gam
0.4377135177809121,0.3161380621659743,9.261664059099848,3.6003444574147285,0.0034801696864902986,8,-162.65418427889006,345.3083685577801,363.59478252267104,3173.801582314009,37,46,0.26450956138814424,9.824505804293915,HYY,42,moist_mean,lm
0.4606815293913469,0.3348901416838048,NA,NA,NA,9.510793181099299,-161.69496412996313,344.9117264922484,364.5895520795035,3044.159640177827,36.4892068189007,46,0.2604028776197991,9.91569770754037,HYY,42,moist_mean,gam
0.476581365507894,0.3634097688609521,10.471829239787203,4.211139363834117,0.0011588076316389941,8,-168.30321361620895,356.6064272324179,374.8928411973088,4057.3906822087024,37,46,0.3154018417439136,11.088001388335062,HYY,43,moist_mean,lm
0.5154956465429464,0.3995369839056514,NA,NA,NA,9.690193532016588,-166.52634458010627,354.86117116352466,374.80111765644665,3755.7383701360145,36.309806467983414,46,0.3273465266373948,11.036991767259542,HYY,43,moist_mean,gam
0.5680255028794609,0.46638444473345164,10.813011448133421,5.588543775916635,1.5089101409372874e-4,8,-158.33756314577062,336.67512629154123,354.28712744847684,3975.3213636337914,34,43,0.42489525606221396,11.534877555650498,HYY,44,moist_mean,lm
0.6099247371351639,0.5030188599173928,NA,NA,NA,10.034642325461403,-156.14398587402817,335.26632915809284,355.501072022595,3589.7362835726526,32.965357674538595,43,0.38469012064847136,12.177411048125682,HYY,44,moist_mean,gam
0.8240949604924213,0.7601294915805745,7.857991059132927,12.883434992529121,1.0725196297829295e-6,8,-102.57891137014644,225.1578227402929,239.49769478514435,1358.4565166790867,22,31,0.6453817587962178,9.896392245370162,HYY,17,moist_mean,lm
0.8629820463563564,0.8020536156899791,NA,NA,NA,10.234080866708636,-98.70651017080392,220.71865262953844,237.42864187620262,1058.1443973992634,20.765919133291362,31,0.5706609971498267,11.188188845089606,HYY,17,moist_mean,gam
0.5351144002858896,0.4266410936859305,9.529708213547837,4.9331436190043405,8.477262109494338e-4,7,-135.09601326037009,288.19202652074017,302.93030195827765,2724.4601590608336,30,38,0.23831940528328255,11.89510685476646,KAR,10,moist_mean,lm
0.6955766452362471,0.6065154977352615,NA,NA,NA,9.374567330022561,-127.05194514207369,275.47927136643693,292.98128547605427,1784.0718276744524,28.62543266997744,38,0.3530012744790243,10.889218736513785,KAR,10,moist_mean,gam
0.5723353207968164,0.48917829984064176,9.113069111187595,6.8825856700476145,3.2633178441786775e-5,7,-155.24576032947638,328.49152065895277,344.54922736421713,2989.7290305101333,36,44,0.3231145928262951,11.041435403069702,KAR,11,moist_mean,lm
0.7027433098702246,0.6344193002915068,NA,NA,NA,9.036344408300328,-147.2434058231962,314.86388543037555,333.0421673378607,2078.069569949485,34.96365559169967,44,0.41008190459111726,10.367998413474238,KAR,11,moist_mean,gam
0.5500058852358036,0.4600070622829644,9.768909429391492,6.111256427475888,1.0452152041932397e-4,7,-154.59434568468274,327.1886913693655,343.0394924106075,3340.1057003878905,35,43,0.28626411658422607,11.925659899885664,KAR,12,moist_mean,lm
0.7026601914601467,0.6297361137151711,NA,NA,NA,9.27196866543144,-145.68562969799228,312.4672561955962,331.0443921976697,2207.0208406539527,33.728031334568556,43,0.40014389856390237,10.965151789052694,KAR,12,moist_mean,gam
0.5199203311027564,0.4290944477978724,9.929377872115813,5.7243630580226785,1.5480844117462395e-4,7,-162.74538312246787,343.49076624493574,359.7507286528686,3647.924162308737,37,45,0.28031500852581176,11.776239003130469,KAR,15,moist_mean,lm
0.6202119166144616,0.5299157871475983,NA,NA,NA,9.45174032208873,-157.47276360686178,336.61196606878906,356.1839372519636,2885.8504446177044,35.54825967791127,45,0.2936744861064687,11.784864889926002,KAR,15,moist_mean,gam
0.5116381410288876,0.4192453568992177,9.450666895871086,5.5376417741760235,2.0489870640260518e-4,7,-160.52181995920097,339.04363991840194,355.30360232633484,3304.658876738404,37,45,0.27117659098611685,11.16866542745539,KAR,16,moist_mean,lm
0.6164040148919786,0.5251104538835845,NA,NA,NA,9.4586336280071,-155.08881766236817,331.8304087628774,351.3900355479698,2595.7266194766867,35.5413663719929,45,0.2902405416947188,11.138762683313596,KAR,16,moist_mean,gam
0.5074955233291061,0.4143190007156937,10.260983864837755,5.446602954208707,2.3522168219240614e-4,7,-164.2236737870621,346.4473475741242,362.70730998205704,3895.6482253550475,37,45,0.2651128458308047,12.145389694214366,KAR,17,moist_mean,lm
