r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,loocv_R2,loocv_rmse,area,week,resp,pred,model
0.28611423732823155,0.26988956090387317,10.886743414448764,17.6345111510935,1.2829974147335953e-4,1,-174.0758910217596,354.1517820435192,359.6377062329865,5214.932015569916,44,46,0.2626990915649889,10.910019506459895,HYY,40,moist_mean,dtw_0_5ha,lm
0.2855952989756903,0.2693588284978651,10.890699595302117,17.58974029274028,1.3047111230667842e-4,1,-174.09260412450305,354.1852082490061,359.6711324384734,5218.722857705003,44,46,0.24137066929306766,11.081944071403921,HYY,40,moist_mean,swi,lm
0.1044018485052466,0.08404734506218403,10.717231016687418,5.129176882024596,0.028504647015750322,1,-173.35401178166245,352.7080235633249,358.1939477527922,5053.79778926206,44,46,0.033876142849855094,11.241502511765985,HYY,41,moist_mean,twi_luke,lm
0.2607684504703296,0.24396773343556433,9.736799899487908,15.521269117903062,2.8783645853491704e-4,1,-168.94075750602966,343.8815150120593,349.3674392015266,4171.43198043738,44,46,0.24372073348948206,9.764133425279317,HYY,41,moist_mean,dtw_0_5ha,lm
0.20719279411487423,0.18917444852657594,10.083464936660654,11.498991019987532,0.0014806572530152574,1,-170.55004156377396,347.1000831275479,352.58600731701523,4473.7556656700535,44,46,0.16256124365295074,10.299538044896355,HYY,41,moist_mean,swi,lm
0.13025484928482772,0.1104879140413011,10.562840804938139,6.589531845989333,0.013735254454289343,1,-172.68652584336178,351.37305168672356,356.85897587619087,4909.238658300513,44,46,0.057052921301944885,10.958790570702284,HYY,42,moist_mean,twi_luke,lm
0.26871475485202123,0.2520946356441126,9.685635739780155,16.16804016207986,2.2398282206336352e-4,1,-168.69840306249847,343.39680612499694,348.88273031446425,4127.707746083094,44,46,0.23463786211906942,9.733665559217805,HYY,42,moist_mean,dtw_0_5ha,lm
0.2306589763762107,0.2131739531120337,9.934457861154344,13.191802658265845,7.304094410872236e-4,1,-169.8652100612738,345.7304201225476,351.21634431201494,4342.511931782259,44,46,0.1828164864159224,10.075578334241596,HYY,42,moist_mean,swi,lm
0.13250978809038594,0.11279410145607649,12.362456517918313,6.721033385659074,0.01288507725135715,1,-179.9233342538551,365.8466685077102,371.3325926971775,6724.534570926523,44,46,0.06360327398358778,12.79005190054746,HYY,43,moist_mean,twi_luke,lm
0.2730301573633946,0.25650811548528996,11.316983508266517,16.52520671341594,1.95275877186315e-4,1,-175.8587918738487,357.7175837476974,363.2035079371647,5635.261091960559,44,46,0.24431620236573992,11.345047331415238,HYY,43,moist_mean,dtw_0_5ha,lm
0.24819488512891605,0.23110840524548237,11.50866963515891,14.525805597298863,4.261715406275591e-4,1,-176.63141109071884,359.2628221814377,364.748746370905,5827.776977934063,44,46,0.20406895338024292,11.660450883330308,HYY,43,moist_mean,swi,lm
0.20616373548066289,0.18680187537043513,13.348442850524705,10.64793022503859,0.002225609789566053,1,-171.42054259275537,348.84108518551074,354.1246855325914,7305.417987882689,41,43,0.13340807507250033,13.9703402416527,HYY,44,moist_mean,twi_luke,lm
0.2952050417234201,0.278014920789845,12.577563929549564,17.172947349476544,1.6656647309646095e-4,1,-168.86268108202256,343.7253621640451,349.0089625111258,6485.9996904781565,41,43,0.27757847327235585,12.618477108808541,HYY,44,moist_mean,dtw_0_5ha,lm
0.3508847120211651,0.3350526318265594,12.070522167804786,22.162893802212913,2.856553826970587e-5,1,-167.09330459384338,340.18660918768677,345.47020953476743,5973.597721542136,41,43,0.31096913537577703,12.331112944055363,HYY,44,moist_mean,swi,lm
0.6371930394181617,0.6246824545705121,9.829298774060065,50.93231429047646,7.45585212937143e-8,1,-113.79977371055405,233.5995474211081,237.90150903456353,2801.838317302422,29,31,0.597561688540083,10.229834383632076,HYY,17,moist_mean,twi_luke,lm
0.5791306381227889,0.5646179015063333,10.586645888415049,39.90499196864981,6.699904101410833e-7,1,-116.10077316047416,238.20154632094832,242.50350793440376,3250.2350638341622,29,31,0.5551537814721973,10.734438170257995,HYY,17,moist_mean,dtw_0_5ha,lm
0.6285068449783913,0.6156967361845427,9.946267585886813,49.06334950724232,1.0572750743445404e-7,1,-114.1664965024223,234.3329930048446,238.63495461830004,2868.918927811819,29,31,0.5736034931496562,10.528490386745364,HYY,17,moist_mean,swi,lm
0.3724180584640382,0.354985226754706,10.107672286767961,21.36302722779528,4.739814062416338e-5,1,-140.79758823502468,287.59517647004935,292.5079349492285,3677.941406041095,36,38,0.2861745151964959,11.055875588893882,KAR,10,moist_mean,twi_luke,lm
0.37846787125235104,0.3612030898982498,10.058835948358672,21.921382234154017,3.9532126619788805e-5,1,-140.61354204659986,287.2270840931997,292.1398425723789,3642.486502895738,36,38,0.33647580079599043,10.51025779162697,KAR,10,moist_mean,dtw_0_5ha,lm
0.4977612924970795,0.48381021728866513,9.042135770856312,35.67906308732817,7.546768377295119e-7,1,-136.56441242247436,279.1288248449487,284.0415833241279,2943.367894749574,36,38,0.45076836334498405,9.561293515657074,KAR,10,moist_mean,swi,lm
0.35935045568375956,0.34409689510480146,10.326421267020267,23.55846386315037,1.709417082175223e-5,1,-164.13690954061244,334.2738190812249,339.6263879829797,4478.668999726675,42,44,0.2839485315502323,11.076964716665858,KAR,11,moist_mean,twi_luke,lm
0.42916889631427435,0.41557767955985236,9.747503322901258,31.576929723723225,1.3988814824113074e-6,1,-161.59834715902147,329.19669431804294,334.54926321979775,3990.5804832587846,42,44,0.3934089254747013,10.08156021384258,KAR,11,moist_mean,dtw_0_5ha,lm
0.5300812590326585,0.5188927175810552,8.844045335536796,47.37715468325814,2.1363455537568322e-8,1,-157.31860823818297,320.63721647636595,325.98978537812076,3285.1197916752667,42,44,0.49327825373765244,9.209378165834675,KAR,11,moist_mean,swi,lm
0.3330219880658966,0.31675423167726,10.988553284460716,20.47129180631932,5.100203634837281e-5,1,-163.05508105533448,332.11016211066897,337.39376245774963,4950.680434702727,41,43,0.25059587866349925,11.89273356005301,KAR,12,moist_mean,twi_luke,lm
0.41227893934796744,0.3979442793320642,10.315027421743974,28.76098483609481,3.4666303453232933e-6,1,-160.33523148752883,326.67046297505766,331.9540633221383,4362.3914191645345,41,43,0.37476010418263417,10.70744365431961,KAR,12,moist_mean,dtw_0_5ha,lm
0.5203912093844234,0.5086934340035556,9.318120605817178,44.486339704859475,4.8310920531760305e-8,1,-155.96467500948003,317.92935001896006,323.21295036604073,3559.922236606743,41,43,0.4806683390754182,9.752295865264866,KAR,12,moist_mean,swi,lm
0.3678213320028449,0.35311950251453894,10.569438940276173,25.018745612266542,1.0060627338928281e-5,1,-168.93783289122672,343.87566578245344,349.2956532517644,4803.660699025732,43,45,0.3136679951860942,11.198167842210589,KAR,15,moist_mean,twi_luke,lm
0.33335985007336916,0.31785659077274986,10.853698388547828,21.502565596645354,3.290826131979136e-5,1,-170.13209550188986,346.26419100377973,351.6841784730907,5065.5190545113255,43,45,0.28209982095161146,11.423386773378258,KAR,15,moist_mean,dtw_0_5ha,lm
0.5138313556295947,0.50252510808609685,9.268842197746396,45.446674827591075,3.051237913280429e-8,1,-163.02896190817637,332.05792381635274,337.4779112856637,3694.1917345291426,43,45,0.47236271079501,9.76056484574349,KAR,15,moist_mean,swi,lm
0.35954024950469765,0.3446458367024813,10.03931640816277,24.13926982413143,1.3445370812744198e-5,1,-166.62223670739687,339.24447341479373,344.6644608841047,4333.878579557868,43,45,0.30116552456913886,10.653055653785545,KAR,16,moist_mean,twi_luke,lm
0.3272164801563927,0.3115703517879367,10.289538428725447,20.91357506794402,4.041514349326771e-5,1,-167.7300767420074,341.4601534840148,346.8801409533258,4552.607846277363,43,45,0.2754431320299716,10.811387945217628,KAR,16,moist_mean,dtw_0_5ha,lm
0.496572260756616,0.48486463891374654,8.900753875725478,42.414443122712974,6.561915104877772e-8,1,-161.2054496004662,328.4108992009324,333.8308866702434,3406.6070409184113,43,45,0.4545010292116488,9.349578798979502,KAR,16,moist_mean,swi,lm
0.370619388261835,0.3559826298493195,10.759875043949426,25.32113858932926,9.114431751492466e-6,1,-169.74140795174918,345.48281590349836,350.90280337280933,4978.3211713404435,43,45,0.3146123056930566,11.415076700359492,KAR,17,moist_mean,twi_luke,lm
0.31510579238305697,0.2991780201128954,11.224378270891135,19.783418989067616,6.0308664332958517e-5,1,-171.64329256650421,349.28658513300843,354.7065726023194,5417.426705426281,43,45,0.2651604732205396,11.784723889998572,KAR,17,moist_mean,dtw_0_5ha,lm
0.5580908437885277,0.5478138866673307,9.016065285302417,54.305066879905674,3.772615318141297e-9,1,-161.78469137671803,329.56938275343606,334.989370222747,3495.44562883992,43,45,0.5164902937507386,9.526677891278034,KAR,17,moist_mean,swi,lm
0.38210569247924975,0.36773605742062765,10.748516716620092,26.591189749803554,6.050510221157193e-6,1,-169.693880011676,345.387760023352,350.80774749266294,4967.816299120846,43,45,0.3280274991882917,11.402408972501792,KAR,18,moist_mean,twi_luke,lm
0.3033465970168773,0.2871453550870372,11.413000086696746,18.723663181534377,8.843395999955439e-5,1,-172.39321846503324,350.7864369300665,356.20642439937745,5601.032552094417,43,45,0.2541507205972357,11.98116212257291,KAR,18,moist_mean,dtw_0_5ha,lm
0.56897311984881,0.5589492389150614,8.977256137914946,56.76175960282807,2.1874578975867105e-9,1,-161.59057331485434,329.1811466297087,334.60113409901965,3465.418493926457,43,45,0.5274993743150461,9.50386050216235,KAR,18,moist_mean,swi,lm
0.3738507988665647,0.35928918953788014,11.07843728164906,25.673728118095138,8.127808194423544e-6,1,-171.05435900892263,348.10871801784526,353.52870548715623,5277.466221947569,43,45,0.32484619004947063,11.683920004029371,KAR,19,moist_mean,twi_luke,lm
